duplicate_group,original_sha256,original_path,new_path
88,5883e1cc92964ec6a0ab0b39d5c413afcbf5cf5a93b69806ad98197ac0f09a21,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/complete.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/complete.request.json
89,3b131ce7979bef9b4c2587e87f7744c1b10f2285f842e9755ec38619889e8db5,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/conceptually_sound.request.json
89,3b131ce7979bef9b4c2587e87f7744c1b10f2285f842e9755ec38619889e8db5,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/conceptually_sound.request.json
89,3b131ce7979bef9b4c2587e87f7744c1b10f2285f842e9755ec38619889e8db5,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/conceptually_sound.request.json
89,3b131ce7979bef9b4c2587e87f7744c1b10f2285f842e9755ec38619889e8db5,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/conceptually_sound.request.json
89,3b131ce7979bef9b4c2587e87f7744c1b10f2285f842e9755ec38619889e8db5,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/conceptually_sound.request.json
90,0f52bab994409c5c9215f080b72ab7414421deca100ebdda000fcaab6eb5c182,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/conflict_free.request.json
90,0f52bab994409c5c9215f080b72ab7414421deca100ebdda000fcaab6eb5c182,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/conflict_free.request.json
90,0f52bab994409c5c9215f080b72ab7414421deca100ebdda000fcaab6eb5c182,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/conflict_free.request.json
90,0f52bab994409c5c9215f080b72ab7414421deca100ebdda000fcaab6eb5c182,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/conflict_free.request.json
90,0f52bab994409c5c9215f080b72ab7414421deca100ebdda000fcaab6eb5c182,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/conflict_free.request.json
91,f3806abbb12ec7c5acd4055c78c5cb83220825569ee966f4d969263ad50a77f0,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/estimatable.request.json
91,f3806abbb12ec7c5acd4055c78c5cb83220825569ee966f4d969263ad50a77f0,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/estimatable.request.json
91,f3806abbb12ec7c5acd4055c78c5cb83220825569ee966f4d969263ad50a77f0,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/estimatable.request.json
91,f3806abbb12ec7c5acd4055c78c5cb83220825569ee966f4d969263ad50a77f0,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/estimatable.request.json
91,f3806abbb12ec7c5acd4055c78c5cb83220825569ee966f4d969263ad50a77f0,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/estimatable.request.json
92,13852e09a53bb030dd8ed5fdf173d2afbae2ee5849754babace648ce793bf66f,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/full_sentence.request.json
92,13852e09a53bb030dd8ed5fdf173d2afbae2ee5849754babace648ce793bf66f,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/full_sentence.request.json
92,13852e09a53bb030dd8ed5fdf173d2afbae2ee5849754babace648ce793bf66f,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/full_sentence.request.json
92,13852e09a53bb030dd8ed5fdf173d2afbae2ee5849754babace648ce793bf66f,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/full_sentence.request.json
92,13852e09a53bb030dd8ed5fdf173d2afbae2ee5849754babace648ce793bf66f,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/full_sentence.request.json
93,46f59bff18d9b96942ca612a909aa6fd283ae24de2ca5ed208b5a84d09422057,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/independent.request.json
93,46f59bff18d9b96942ca612a909aa6fd283ae24de2ca5ed208b5a84d09422057,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/independent.request.json
93,46f59bff18d9b96942ca612a909aa6fd283ae24de2ca5ed208b5a84d09422057,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/independent.request.json
93,46f59bff18d9b96942ca612a909aa6fd283ae24de2ca5ed208b5a84d09422057,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/independent.request.json
93,46f59bff18d9b96942ca612a909aa6fd283ae24de2ca5ed208b5a84d09422057,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/independent.request.json
94,98ec590b57804f3ca70c1e9bb643e93a502fd44400b120af95e95087b4f7ead7,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/minimal.request.json
94,98ec590b57804f3ca70c1e9bb643e93a502fd44400b120af95e95087b4f7ead7,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/minimal.request.json
94,98ec590b57804f3ca70c1e9bb643e93a502fd44400b120af95e95087b4f7ead7,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/minimal.request.json
94,98ec590b57804f3ca70c1e9bb643e93a502fd44400b120af95e95087b4f7ead7,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/minimal.request.json
94,98ec590b57804f3ca70c1e9bb643e93a502fd44400b120af95e95087b4f7ead7,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/minimal.request.json
95,8dc3badfc4e4c3758c89e794377fa1a1732dc469e997b1a70d83c0bcc2a3a9ca,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/problem_oriented.request.json
95,8dc3badfc4e4c3758c89e794377fa1a1732dc469e997b1a70d83c0bcc2a3a9ca,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/problem_oriented.request.json
95,8dc3badfc4e4c3758c89e794377fa1a1732dc469e997b1a70d83c0bcc2a3a9ca,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/problem_oriented.request.json
95,8dc3badfc4e4c3758c89e794377fa1a1732dc469e997b1a70d83c0bcc2a3a9ca,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/problem_oriented.request.json
95,8dc3badfc4e4c3758c89e794377fa1a1732dc469e997b1a70d83c0bcc2a3a9ca,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/problem_oriented.request.json
96,00a1a8ad99251d5dbfb6a4f1d8c5f1b585e110b04cc742da94319c81d5b95fd9,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/unambiguous.request.json
96,00a1a8ad99251d5dbfb6a4f1d8c5f1b585e110b04cc742da94319c81d5b95fd9,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/unambiguous.request.json
96,00a1a8ad99251d5dbfb6a4f1d8c5f1b585e110b04cc742da94319c81d5b95fd9,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/unambiguous.request.json
96,00a1a8ad99251d5dbfb6a4f1d8c5f1b585e110b04cc742da94319c81d5b95fd9,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/unambiguous.request.json
96,00a1a8ad99251d5dbfb6a4f1d8c5f1b585e110b04cc742da94319c81d5b95fd9,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/unambiguous.request.json
97,40fad098a7988c52768fd9e8d85c8768f0047a0f2c235241be4c1ba2ac62234d,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/uniform.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/uniform.request.json
97,40fad098a7988c52768fd9e8d85c8768f0047a0f2c235241be4c1ba2ac62234d,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/uniform.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/uniform.request.json
97,40fad098a7988c52768fd9e8d85c8768f0047a0f2c235241be4c1ba2ac62234d,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/uniform.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/uniform.request.json
97,40fad098a7988c52768fd9e8d85c8768f0047a0f2c235241be4c1ba2ac62234d,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/uniform.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/uniform.request.json
97,40fad098a7988c52768fd9e8d85c8768f0047a0f2c235241be4c1ba2ac62234d,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/uniform.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/uniform.request.json
98,4caebd8bb3a276d5afa81671a44a089b93e53bfefaf0e2574684238c6c75c444,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/unique.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/unique.request.json
98,4caebd8bb3a276d5afa81671a44a089b93e53bfefaf0e2574684238c6c75c444,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/unique.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/unique.request.json
98,4caebd8bb3a276d5afa81671a44a089b93e53bfefaf0e2574684238c6c75c444,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/unique.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/unique.request.json
98,4caebd8bb3a276d5afa81671a44a089b93e53bfefaf0e2574684238c6c75c444,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/unique.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/unique.request.json
98,4caebd8bb3a276d5afa81671a44a089b93e53bfefaf0e2574684238c6c75c444,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/unique.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/unique.request.json
99,34505a34ca22e7154cd2e315662f9fcff07bca43f9f3b38e75ccaacee10f0a37,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_01/well_formed.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_01/well_formed.request.json
99,34505a34ca22e7154cd2e315662f9fcff07bca43f9f3b38e75ccaacee10f0a37,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_02/well_formed.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_02/well_formed.request.json
99,34505a34ca22e7154cd2e315662f9fcff07bca43f9f3b38e75ccaacee10f0a37,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_03/well_formed.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_03/well_formed.request.json
99,34505a34ca22e7154cd2e315662f9fcff07bca43f9f3b38e75ccaacee10f0a37,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_04/well_formed.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_04/well_formed.request.json
99,34505a34ca22e7154cd2e315662f9fcff07bca43f9f3b38e75ccaacee10f0a37,results/previous_single_prompt/raw/GPT-5.2/BADCamp/run_05/well_formed.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/BADCamp/run_05/well_formed.request.json
100,9ba28a9e260b42dcf0916075061580e7122d4b3d0fd03914e358931156593a5f,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/atomic.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/atomic.request.json
100,9ba28a9e260b42dcf0916075061580e7122d4b3d0fd03914e358931156593a5f,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/atomic.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/atomic.request.json
100,9ba28a9e260b42dcf0916075061580e7122d4b3d0fd03914e358931156593a5f,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/atomic.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/atomic.request.json
100,9ba28a9e260b42dcf0916075061580e7122d4b3d0fd03914e358931156593a5f,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/atomic.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/atomic.request.json
100,9ba28a9e260b42dcf0916075061580e7122d4b3d0fd03914e358931156593a5f,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/atomic.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/atomic.request.json
101,9ed9633ea548cdb4ee0e292071e1a07c45f9624b7e2286f6eb0e1b1eea02b2e1,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/complete.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/complete.request.json
101,9ed9633ea548cdb4ee0e292071e1a07c45f9624b7e2286f6eb0e1b1eea02b2e1,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/complete.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/complete.request.json
101,9ed9633ea548cdb4ee0e292071e1a07c45f9624b7e2286f6eb0e1b1eea02b2e1,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/complete.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/complete.request.json
101,9ed9633ea548cdb4ee0e292071e1a07c45f9624b7e2286f6eb0e1b1eea02b2e1,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/complete.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/complete.request.json
101,9ed9633ea548cdb4ee0e292071e1a07c45f9624b7e2286f6eb0e1b1eea02b2e1,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/complete.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/complete.request.json
102,2915f44479d85e2a506b6ad90d01750f6de48dd7fb554b77738c4072dec485d4,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/conceptually_sound.request.json
102,2915f44479d85e2a506b6ad90d01750f6de48dd7fb554b77738c4072dec485d4,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/conceptually_sound.request.json
102,2915f44479d85e2a506b6ad90d01750f6de48dd7fb554b77738c4072dec485d4,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/conceptually_sound.request.json
102,2915f44479d85e2a506b6ad90d01750f6de48dd7fb554b77738c4072dec485d4,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/conceptually_sound.request.json
102,2915f44479d85e2a506b6ad90d01750f6de48dd7fb554b77738c4072dec485d4,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/conceptually_sound.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/conceptually_sound.request.json
103,2bd25f156f96ad8f8fca1d4caf18d1cca0011f4fa532d9a4b0af83ec6fbb9a35,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/conflict_free.request.json
103,2bd25f156f96ad8f8fca1d4caf18d1cca0011f4fa532d9a4b0af83ec6fbb9a35,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/conflict_free.request.json
103,2bd25f156f96ad8f8fca1d4caf18d1cca0011f4fa532d9a4b0af83ec6fbb9a35,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/conflict_free.request.json
103,2bd25f156f96ad8f8fca1d4caf18d1cca0011f4fa532d9a4b0af83ec6fbb9a35,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/conflict_free.request.json
103,2bd25f156f96ad8f8fca1d4caf18d1cca0011f4fa532d9a4b0af83ec6fbb9a35,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/conflict_free.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/conflict_free.request.json
104,45e459e33ad3075b9bb2bc4b26186605ec91246f0b164b288a34876ba3c85e92,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/estimatable.request.json
104,45e459e33ad3075b9bb2bc4b26186605ec91246f0b164b288a34876ba3c85e92,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/estimatable.request.json
104,45e459e33ad3075b9bb2bc4b26186605ec91246f0b164b288a34876ba3c85e92,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/estimatable.request.json
104,45e459e33ad3075b9bb2bc4b26186605ec91246f0b164b288a34876ba3c85e92,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/estimatable.request.json
104,45e459e33ad3075b9bb2bc4b26186605ec91246f0b164b288a34876ba3c85e92,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/estimatable.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/estimatable.request.json
105,10b113d0ca2c5986851966467d3814761a25ead42f3d9eeaadadd03442c1ac54,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/full_sentence.request.json
105,10b113d0ca2c5986851966467d3814761a25ead42f3d9eeaadadd03442c1ac54,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/full_sentence.request.json
105,10b113d0ca2c5986851966467d3814761a25ead42f3d9eeaadadd03442c1ac54,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/full_sentence.request.json
105,10b113d0ca2c5986851966467d3814761a25ead42f3d9eeaadadd03442c1ac54,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/full_sentence.request.json
105,10b113d0ca2c5986851966467d3814761a25ead42f3d9eeaadadd03442c1ac54,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/full_sentence.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/full_sentence.request.json
106,b3a0256a1ae8c6d4558d38d0f1a20b1523a10c26b76015de95878e03d618ca96,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/independent.request.json
106,b3a0256a1ae8c6d4558d38d0f1a20b1523a10c26b76015de95878e03d618ca96,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/independent.request.json
106,b3a0256a1ae8c6d4558d38d0f1a20b1523a10c26b76015de95878e03d618ca96,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/independent.request.json
106,b3a0256a1ae8c6d4558d38d0f1a20b1523a10c26b76015de95878e03d618ca96,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/independent.request.json
106,b3a0256a1ae8c6d4558d38d0f1a20b1523a10c26b76015de95878e03d618ca96,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/independent.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/independent.request.json
107,099af2eec731fd743e6a905cdc07822f9c32b0502d861797ee9cfe92652611c9,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/minimal.request.json
107,099af2eec731fd743e6a905cdc07822f9c32b0502d861797ee9cfe92652611c9,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/minimal.request.json
107,099af2eec731fd743e6a905cdc07822f9c32b0502d861797ee9cfe92652611c9,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/minimal.request.json
107,099af2eec731fd743e6a905cdc07822f9c32b0502d861797ee9cfe92652611c9,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/minimal.request.json
107,099af2eec731fd743e6a905cdc07822f9c32b0502d861797ee9cfe92652611c9,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/minimal.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/minimal.request.json
108,c094fbc9dda2199a957edc76679d2e2dd4e32f77dcca103e6bf19f65564b20c3,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/problem_oriented.request.json
108,c094fbc9dda2199a957edc76679d2e2dd4e32f77dcca103e6bf19f65564b20c3,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/problem_oriented.request.json
108,c094fbc9dda2199a957edc76679d2e2dd4e32f77dcca103e6bf19f65564b20c3,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_03/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_03/problem_oriented.request.json
108,c094fbc9dda2199a957edc76679d2e2dd4e32f77dcca103e6bf19f65564b20c3,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_04/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_04/problem_oriented.request.json
108,c094fbc9dda2199a957edc76679d2e2dd4e32f77dcca103e6bf19f65564b20c3,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_05/problem_oriented.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_05/problem_oriented.request.json
109,68920f5326aa9bbcabdaaff31e4fe4125f15a8ecc4fdcbca1d43973469292ddf,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_01/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_01/unambiguous.request.json
109,68920f5326aa9bbcabdaaff31e4fe4125f15a8ecc4fdcbca1d43973469292ddf,results/previous_single_prompt/raw/GPT-5.2/PlanningPoker/run_02/unambiguous.request.json,outputs/raw/archive/previous_single_prompt/GPT-5.2/PlanningPoker/run_02/unambiguous.request.json
