prompt_profile,model,project,criterion,runs,mean_pairwise_jaccard,min_pairwise_jaccard,unanimous_unit_rate,flip_unit_rate,fleiss_kappa_across_runs
one_shot,GPT-5-Mini,BADCamp,Unique,5,0.35,0.0,0.9130434782608695,0.08695652173913049,0.5310907237512741
one_shot,GPT-5-Mini,BADCamp,Well-formed,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,PlanningPoker,Atomic,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,PlanningPoker,Complete,5,0.43157894736842106,0.05263157894736842,0.660377358490566,0.339622641509434,0.18291666666666662
one_shot,GPT-5-Mini,PlanningPoker,Conceptually sound,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,PlanningPoker,Conflict-free,5,0.7,0.5,0.9622641509433962,0.037735849056603765,0.8004518072289145
one_shot,GPT-5-Mini,PlanningPoker,Estimatable,5,0.8800000000000001,0.8,0.9811320754716981,0.018867924528301883,0.9285842615882142
one_shot,GPT-5-Mini,PlanningPoker,Full sentence,5,0.4,0.0,0.9811320754716981,0.018867924528301883,0.4942748091603076
one_shot,GPT-5-Mini,PlanningPoker,Independent,5,0.8914366043313411,0.8461538461538461,0.8113207547169812,0.18867924528301883,0.8335008796179946
one_shot,GPT-5-Mini,PlanningPoker,Minimal,5,0.47333333333333333,0.2,0.9056603773584906,0.09433962264150941,0.5827710301394513
one_shot,GPT-5-Mini,PlanningPoker,Problem-oriented,5,0.6427830605926581,0.4117647058823529,0.7169811320754716,0.28301886792452835,0.6955931495405181
one_shot,GPT-5-Mini,PlanningPoker,Unambiguous,5,0.744058164058164,0.5333333333333333,0.8490566037735849,0.15094339622641506,0.7964669738863284
one_shot,GPT-5-Mini,PlanningPoker,Uniform,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,PlanningPoker,Unique,5,0.5916666666666666,0.3333333333333333,0.9433962264150944,0.05660377358490565,0.7168803418803416
one_shot,GPT-5-Mini,PlanningPoker,Well-formed,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,Zooniverse,Atomic,5,0.6666666666666666,0.2857142857142857,0.9166666666666666,0.08333333333333337,0.7833508403361341
one_shot,GPT-5-Mini,Zooniverse,Complete,5,0.2961822660098522,0.0,0.43333333333333335,0.5666666666666667,0.1766061263214961
one_shot,GPT-5-Mini,Zooniverse,Conceptually sound,5,0.6,0.0,0.9833333333333333,0.01666666666666672,0.7466216216216227
one_shot,GPT-5-Mini,Zooniverse,Conflict-free,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,Zooniverse,Estimatable,5,0.6126292335115864,0.35294117647058826,0.8,0.19999999999999996,0.694071313031859
one_shot,GPT-5-Mini,Zooniverse,Full sentence,5,0.7,0.5,0.9833333333333333,0.01666666666666672,0.7805948317893705
one_shot,GPT-5-Mini,Zooniverse,Independent,5,0.3798484848484848,0.08333333333333333,0.8,0.19999999999999996,0.3599590373783913
one_shot,GPT-5-Mini,Zooniverse,Minimal,5,0.6,0.0,0.7,0.30000000000000004,-0.06382978723404241
one_shot,GPT-5-Mini,Zooniverse,Problem-oriented,5,0.6892424242424242,0.3333333333333333,0.7333333333333333,0.2666666666666667,0.7366246643255526
one_shot,GPT-5-Mini,Zooniverse,Unambiguous,5,0.7819742964479807,0.7027027027027027,0.7333333333333333,0.2666666666666667,0.7313152120370786
one_shot,GPT-5-Mini,Zooniverse,Uniform,5,1.0,1.0,1.0,0.0,
one_shot,GPT-5-Mini,Zooniverse,Unique,5,0.125,0.0,0.9166666666666666,0.08333333333333337,0.06462585034013724
one_shot,GPT-5-Mini,Zooniverse,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,DeepSeek-V4-Pro,BADCamp,Atomic,5,0.7166666666666666,0.5,0.9710144927536232,0.02898550724637683,0.8138757013379375
zero_shot,DeepSeek-V4-Pro,BADCamp,Complete,5,0.4290909090909091,0.09090909090909091,0.8405797101449275,0.1594202898550725,0.5519105077928609
zero_shot,DeepSeek-V4-Pro,BADCamp,Conceptually sound,5,0.52,0.2,0.9420289855072463,0.05797101449275366,0.6723024316109426
zero_shot,DeepSeek-V4-Pro,BADCamp,Conflict-free,5,1.0,1.0,1.0,0.0,
zero_shot,DeepSeek-V4-Pro,BADCamp,Estimatable,5,0.37666666666666665,0.16666666666666666,0.927536231884058,0.07246376811594202,0.5160768234786364
zero_shot,DeepSeek-V4-Pro,BADCamp,Full sentence,5,0.9400000000000001,0.9,0.9855072463768116,0.01449275362318836,0.9630515493359991
zero_shot,DeepSeek-V4-Pro,BADCamp,Independent,5,0.6526087415415904,0.5555555555555556,0.5652173913043478,0.4347826086956522,0.5874039886807706
zero_shot,DeepSeek-V4-Pro,BADCamp,Minimal,5,0.805,0.6363636363636364,0.9420289855072463,0.05797101449275366,0.8697523406825732
zero_shot,DeepSeek-V4-Pro,BADCamp,Problem-oriented,5,0.7151954072172301,0.5789473684210527,0.7101449275362319,0.28985507246376807,0.6891786224246957
zero_shot,DeepSeek-V4-Pro,BADCamp,Unambiguous,5,0.6818627450980392,0.625,0.8405797101449275,0.1594202898550725,0.7605890819368767
zero_shot,DeepSeek-V4-Pro,BADCamp,Uniform,5,0.6,0.0,0.9710144927536232,0.02898550724637683,-0.0058309037900915635
zero_shot,DeepSeek-V4-Pro,BADCamp,Unique,5,0.43166666666666664,0.2,0.8840579710144928,0.1159420289855072,0.5144947931325644
zero_shot,DeepSeek-V4-Pro,BADCamp,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Atomic,5,1.0,1.0,1.0,0.0,
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Complete,5,0.15,0.0,0.7735849056603774,0.2264150943396226,0.2669432918395571
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Conceptually sound,5,0.1761111111111111,0.0,0.7547169811320755,0.24528301886792447,0.1200189753320681
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Conflict-free,5,0.76,0.4,0.9433962264150944,0.05660377358490565,0.7573260073260059
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Estimatable,5,0.7354365079365079,0.6,0.9056603773584906,0.09433962264150941,0.8196051735874744
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Full sentence,5,1.0,1.0,1.0,0.0,1.0
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Independent,5,0.6936201305251266,0.5365853658536586,0.5849056603773585,0.41509433962264153,0.591469681397739
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Minimal,5,0.32,0.0,0.8113207547169812,0.18867924528301883,0.03985507246376857
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Problem-oriented,5,0.9284782608695652,0.8260869565217391,0.9245283018867925,0.07547169811320753,0.9362444364248768
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Unambiguous,5,0.7390293040293041,0.6,0.8679245283018868,0.13207547169811318,0.8037683067302945
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Uniform,5,0.6,0.0,0.9811320754716981,0.018867924528301883,-0.0037878787878641335
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Unique,5,0.755,0.5,0.9433962264150944,0.05660377358490565,0.8211875843454782
zero_shot,DeepSeek-V4-Pro,PlanningPoker,Well-formed,5,1.0,1.0,1.0,0.0,1.0
zero_shot,DeepSeek-V4-Pro,Zooniverse,Atomic,5,0.7509615384615385,0.46153846153846156,0.8833333333333333,0.1166666666666667,0.7923588039867109
zero_shot,DeepSeek-V4-Pro,Zooniverse,Complete,5,0.3274386724386724,0.21428571428571427,0.7833333333333333,0.21666666666666667,0.4243914138385899
zero_shot,DeepSeek-V4-Pro,Zooniverse,Conceptually sound,5,0.9705673083031574,0.9454545454545454,0.95,0.050000000000000044,0.870619946091644
zero_shot,DeepSeek-V4-Pro,Zooniverse,Conflict-free,5,1.0,1.0,1.0,0.0,
zero_shot,DeepSeek-V4-Pro,Zooniverse,Estimatable,5,0.563134112264547,0.36363636363636365,0.6,0.4,0.5346758504653242
zero_shot,DeepSeek-V4-Pro,Zooniverse,Full sentence,5,0.4,0.0,0.9666666666666667,0.033333333333333326,0.5748299319727891
zero_shot,DeepSeek-V4-Pro,Zooniverse,Independent,5,0.3095238095238095,0.0,0.8166666666666667,0.18333333333333335,0.36430701616700706
zero_shot,DeepSeek-V4-Pro,Zooniverse,Minimal,5,1.0,1.0,1.0,0.0,
zero_shot,DeepSeek-V4-Pro,Zooniverse,Problem-oriented,5,0.5835612431879299,0.3793103448275862,0.65,0.35,0.6026180458158017
zero_shot,DeepSeek-V4-Pro,Zooniverse,Unambiguous,5,0.7221021759311366,0.5641025641025641,0.5833333333333334,0.41666666666666663,0.5972222222222222
zero_shot,DeepSeek-V4-Pro,Zooniverse,Uniform,5,0.4,0.0,0.95,0.050000000000000044,0.23469387755102497
zero_shot,DeepSeek-V4-Pro,Zooniverse,Unique,5,0.6,0.0,0.9666666666666667,0.033333333333333326,-0.006711409395958358
zero_shot,DeepSeek-V4-Pro,Zooniverse,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Atomic,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Complete,5,0.7,0.5,0.8115942028985508,0.18840579710144922,0.7285766158315178
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Conceptually sound,5,0.9,0.75,0.9855072463768116,0.01449275362318836,0.9344604863221873
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Conflict-free,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Estimatable,5,0.4,0.0,0.9855072463768116,0.01449275362318836,0.24562682215743614
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Full sentence,5,0.7333333333333334,0.5555555555555556,0.9420289855072463,0.05797101449275366,0.8183573183573177
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Independent,5,0.9859649122807017,0.9649122807017544,0.9710144927536232,0.02898550724637683,0.962087912087912
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Minimal,5,0.8333333333333334,0.5833333333333334,0.927536231884058,0.07246376811594202,0.8671646388418296
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Problem-oriented,5,0.9272727272727274,0.8181818181818182,0.9710144927536232,0.02898550724637683,0.9507353991146651
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Unambiguous,5,0.8315789473684211,0.5789473684210527,0.8840579710144928,0.1159420289855072,0.8741105637657361
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Uniform,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Unique,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,BADCamp,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Atomic,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Complete,5,0.8,0.6666666666666666,0.9622641509433962,0.037735849056603765,0.8625518672199163
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Conceptually sound,5,0.7230769230769231,0.5384615384615384,0.8867924528301887,0.1132075471698113,0.7781395348837209
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Conflict-free,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Estimatable,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Full sentence,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Independent,5,0.76,0.6,0.6981132075471698,0.30188679245283023,0.609720176730486
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Minimal,5,0.4,0.0,0.8679245283018868,0.13207547169811318,0.20816733067728954
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Problem-oriented,5,0.968,0.92,0.9622641509433962,0.037735849056603765,0.9693924693924694
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Unambiguous,5,0.85,0.75,0.9433962264150944,0.05660377358490565,0.8907366684991753
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Uniform,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Unique,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,PlanningPoker,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Atomic,5,0.9199999999999999,0.8,0.95,0.050000000000000044,0.9435347261434217
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Complete,5,0.8285714285714286,0.7142857142857143,0.9333333333333333,0.06666666666666665,0.8750000000000002
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Conceptually sound,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Conflict-free,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Estimatable,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Full sentence,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Independent,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Minimal,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Problem-oriented,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Unambiguous,5,0.9181818181818182,0.8636363636363636,0.95,0.050000000000000044,0.9334680400177421
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Uniform,5,1.0,1.0,1.0,0.0,1.0
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Unique,5,1.0,1.0,1.0,0.0,
zero_shot,Gemini-3.1-Pro-Preview,Zooniverse,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,BADCamp,Atomic,5,0.3,0.0,0.9710144927536232,0.02898550724637683,-0.0058309037900915635
zero_shot,GPT-5-Mini,BADCamp,Complete,5,0.7648351648351649,0.5,0.8985507246376812,0.10144927536231885,0.8406834449318863
zero_shot,GPT-5-Mini,BADCamp,Conceptually sound,5,0.7333333333333333,0.3333333333333333,0.9710144927536232,0.02898550724637683,0.7083685545224001
zero_shot,GPT-5-Mini,BADCamp,Conflict-free,5,0.1,0.0,0.7971014492753623,0.2028985507246377,-0.04229607250755396
zero_shot,GPT-5-Mini,BADCamp,Estimatable,5,0.205,0.0,0.8985507246376812,0.10144927536231885,0.29272766508416054
zero_shot,GPT-5-Mini,BADCamp,Full sentence,5,0.7971428571428572,0.5714285714285714,0.9565217391304348,0.04347826086956519,0.8602484472049687
zero_shot,GPT-5-Mini,BADCamp,Independent,5,0.5398996039372188,0.35135135135135137,0.391304347826087,0.6086956521739131,0.42725979129963404
zero_shot,GPT-5-Mini,BADCamp,Minimal,5,0.7081818181818182,0.5,0.9130434782608695,0.08695652173913049,0.7993311036789296
zero_shot,GPT-5-Mini,BADCamp,Problem-oriented,5,0.6081612855668583,0.32,0.7536231884057971,0.24637681159420288,0.6774083196496989
zero_shot,GPT-5-Mini,BADCamp,Unambiguous,5,0.524913849480413,0.4117647058823529,0.7536231884057971,0.24637681159420288,0.606549364613881
zero_shot,GPT-5-Mini,BADCamp,Uniform,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,BADCamp,Unique,5,0.23666666666666666,0.0,0.8260869565217391,0.17391304347826086,0.3445679707289624
zero_shot,GPT-5-Mini,BADCamp,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,PlanningPoker,Atomic,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,PlanningPoker,Complete,5,0.15578947368421053,0.0,0.6226415094339622,0.37735849056603776,0.10444158352108163
zero_shot,GPT-5-Mini,PlanningPoker,Conceptually sound,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,PlanningPoker,Conflict-free,5,0.3871428571428571,0.14285714285714285,0.7358490566037735,0.26415094339622647,0.3797872340425531
zero_shot,GPT-5-Mini,PlanningPoker,Estimatable,5,0.5472222222222223,0.3333333333333333,0.8679245283018868,0.13207547169811318,0.6588348889604114
zero_shot,GPT-5-Mini,PlanningPoker,Full sentence,5,1.0,1.0,1.0,0.0,1.0
zero_shot,GPT-5-Mini,PlanningPoker,Independent,5,0.576322324544831,0.3076923076923077,0.4716981132075472,0.5283018867924528,0.46408226045345774
zero_shot,GPT-5-Mini,PlanningPoker,Minimal,5,0.4333333333333333,0.16666666666666666,0.9056603773584906,0.09433962264150941,0.5098178713716561
zero_shot,GPT-5-Mini,PlanningPoker,Problem-oriented,5,0.7360016082988219,0.625,0.7924528301886793,0.2075471698113207,0.760949359213637
zero_shot,GPT-5-Mini,PlanningPoker,Unambiguous,5,0.676023976023976,0.46153846153846156,0.8113207547169812,0.18867924528301883,0.7496220710506425
zero_shot,GPT-5-Mini,PlanningPoker,Uniform,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,PlanningPoker,Unique,5,0.5233333333333333,0.25,0.9245283018867925,0.07547169811320753,0.6606431417188389
zero_shot,GPT-5-Mini,PlanningPoker,Well-formed,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,Zooniverse,Atomic,5,0.5619047619047619,0.2857142857142857,0.9166666666666666,0.08333333333333337,0.6566383257030741
zero_shot,GPT-5-Mini,Zooniverse,Complete,5,0.33267603668261564,0.04,0.45,0.55,0.2909150184742447
zero_shot,GPT-5-Mini,Zooniverse,Conceptually sound,5,0.5806786584815383,0.017543859649122806,0.06666666666666667,0.9333333333333333,-0.004851004851004893
zero_shot,GPT-5-Mini,Zooniverse,Conflict-free,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,Zooniverse,Estimatable,5,0.6678162034044387,0.5,0.8,0.19999999999999996,0.738798472975688
zero_shot,GPT-5-Mini,Zooniverse,Full sentence,5,0.7,0.5,0.9833333333333333,0.01666666666666672,0.7805948317893705
zero_shot,GPT-5-Mini,Zooniverse,Independent,5,0.22691142191142194,0.0,0.75,0.25,0.29629629629629584
zero_shot,GPT-5-Mini,Zooniverse,Minimal,5,0.13666666666666666,0.0,0.65,0.35,0.1604477611940295
zero_shot,GPT-5-Mini,Zooniverse,Problem-oriented,5,0.8140424877693981,0.7096774193548387,0.8,0.19999999999999996,0.8096015231878144
zero_shot,GPT-5-Mini,Zooniverse,Unambiguous,5,0.804976190094932,0.7560975609756098,0.75,0.25,0.7299044277205781
zero_shot,GPT-5-Mini,Zooniverse,Uniform,5,1.0,1.0,1.0,0.0,
zero_shot,GPT-5-Mini,Zooniverse,Unique,5,0.35,0.0,0.9333333333333333,0.06666666666666665,0.1496598639455811
zero_shot,GPT-5-Mini,Zooniverse,Well-formed,5,1.0,1.0,1.0,0.0,
