level,model,project,run,criterion,dimension,n,TP,FP,FN,TN,precision,recall,F1,specificity,accuracy,balanced_accuracy,FPR,FNR,NPV,MCC
project_criterion,GPT-4.1,BADCamp,2,Unambiguous,,47,5,0,28,14,1.0,0.15151515151515152,0.2631578947368421,1.0,0.40425531914893614,0.5757575757575758,0.0,0.8484848484848485,0.3333333333333333,0.22473328748774735
project_criterion,GPT-4.1,BADCamp,2,Uniform,,69,0,9,0,60,0.0,,0.0,0.8695652173913043,0.8695652173913043,,0.13043478260869565,,1.0,
project_criterion,GPT-4.1,BADCamp,2,Unique,,67,1,2,1,63,0.3333333333333333,0.5,0.4,0.9692307692307692,0.9552238805970149,0.7346153846153847,0.03076923076923077,0.5,0.984375,0.38610688370064794
project_criterion,GPT-4.1,BADCamp,2,Well-formed,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,BADCamp,3,Atomic,,62,2,5,0,55,0.2857142857142857,1.0,0.4444444444444444,0.9166666666666666,0.9193548387096774,0.9583333333333333,0.08333333333333333,0.0,1.0,0.511766315719159
project_criterion,GPT-4.1,BADCamp,3,Complete,,67,0,5,0,62,0.0,,0.0,0.9253731343283582,0.9253731343283582,,0.07462686567164178,,1.0,
project_criterion,GPT-4.1,BADCamp,3,Conceptually sound,,64,1,12,0,51,0.07692307692307693,1.0,0.14285714285714285,0.8095238095238095,0.8125,0.9047619047619048,0.19047619047619047,0.0,1.0,0.24954170447254356
project_criterion,GPT-4.1,BADCamp,3,Conflict-free,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,BADCamp,3,Estimatable,,44,10,2,14,18,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.9,0.6363636363636364,0.6583333333333333,0.1,0.5833333333333334,0.5625,0.3540440964374667
project_criterion,GPT-4.1,BADCamp,3,Full sentence,,65,7,8,0,50,0.4666666666666667,1.0,0.6363636363636364,0.8620689655172413,0.8769230769230769,0.9310344827586207,0.13793103448275862,0.0,1.0,0.6342703292561561
project_criterion,GPT-4.1,BADCamp,3,Independent,,59,3,5,0,51,0.375,1.0,0.5454545454545454,0.9107142857142857,0.9152542372881356,0.9553571428571428,0.08928571428571429,0.0,1.0,0.5843952918554847
project_criterion,GPT-4.1,BADCamp,3,Minimal,,54,5,1,2,46,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9787234042553191,0.9444444444444444,0.8465045592705167,0.02127659574468085,0.2857142857142857,0.9583333333333334,0.740697116806178
project_criterion,GPT-4.1,BADCamp,3,Problem-oriented,,54,11,0,12,31,1.0,0.4782608695652174,0.6470588235294118,1.0,0.7777777777777778,0.7391304347826086,0.0,0.5217391304347826,0.7209302325581395,0.5871905311899284
project_criterion,GPT-4.1,BADCamp,3,Unambiguous,,47,9,0,24,14,1.0,0.2727272727272727,0.42857142857142855,1.0,0.48936170212765956,0.6363636363636364,0.0,0.7272727272727273,0.3684210526315789,0.3169833889962083
project_criterion,GPT-4.1,BADCamp,3,Uniform,,69,0,9,0,60,0.0,,0.0,0.8695652173913043,0.8695652173913043,,0.13043478260869565,,1.0,
project_criterion,GPT-4.1,BADCamp,3,Unique,,67,2,0,0,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
project_criterion,GPT-4.1,BADCamp,3,Well-formed,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,BADCamp,4,Atomic,,62,2,4,0,56,0.3333333333333333,1.0,0.5,0.9333333333333333,0.9354838709677419,0.9666666666666667,0.06666666666666667,0.0,1.0,0.5577733510227171
project_criterion,GPT-4.1,BADCamp,4,Complete,,67,0,6,0,61,0.0,,0.0,0.9104477611940298,0.9104477611940298,,0.08955223880597014,,1.0,
project_criterion,GPT-4.1,BADCamp,4,Conceptually sound,,64,1,10,0,53,0.09090909090909091,1.0,0.16666666666666666,0.8412698412698413,0.84375,0.9206349206349207,0.15873015873015872,0.0,1.0,0.2765485065573063
project_criterion,GPT-4.1,BADCamp,4,Conflict-free,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,BADCamp,4,Estimatable,,44,8,1,16,19,0.8888888888888888,0.3333333333333333,0.48484848484848486,0.95,0.6136363636363636,0.6416666666666666,0.05,0.6666666666666666,0.5428571428571428,0.349754259914075
project_criterion,GPT-4.1,BADCamp,4,Full sentence,,65,7,9,0,49,0.4375,1.0,0.6086956521739131,0.8448275862068966,0.8615384615384616,0.9224137931034483,0.15517241379310345,0.0,1.0,0.6079572920571948
project_criterion,GPT-4.1,BADCamp,4,Independent,,59,3,7,0,49,0.3,1.0,0.46153846153846156,0.875,0.8813559322033898,0.9375,0.125,0.0,1.0,0.51234753829798
project_criterion,GPT-4.1,BADCamp,4,Minimal,,54,5,0,2,47,1.0,0.7142857142857143,0.8333333333333334,1.0,0.9629629629629629,0.8571428571428572,0.0,0.2857142857142857,0.9591836734693877,0.8277265220682958
project_criterion,GPT-4.1,BADCamp,4,Problem-oriented,,54,11,0,12,31,1.0,0.4782608695652174,0.6470588235294118,1.0,0.7777777777777778,0.7391304347826086,0.0,0.5217391304347826,0.7209302325581395,0.5871905311899284
project_criterion,GPT-4.1,BADCamp,4,Unambiguous,,47,5,0,28,14,1.0,0.15151515151515152,0.2631578947368421,1.0,0.40425531914893614,0.5757575757575758,0.0,0.8484848484848485,0.3333333333333333,0.22473328748774735
project_criterion,GPT-4.1,BADCamp,4,Uniform,,69,0,9,0,60,0.0,,0.0,0.8695652173913043,0.8695652173913043,,0.13043478260869565,,1.0,
project_criterion,GPT-4.1,BADCamp,4,Unique,,67,2,0,0,65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
project_criterion,GPT-4.1,BADCamp,4,Well-formed,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,BADCamp,5,Atomic,,62,2,5,0,55,0.2857142857142857,1.0,0.4444444444444444,0.9166666666666666,0.9193548387096774,0.9583333333333333,0.08333333333333333,0.0,1.0,0.511766315719159
project_criterion,GPT-4.1,BADCamp,5,Complete,,67,0,2,0,65,0.0,,0.0,0.9701492537313433,0.9701492537313433,,0.029850746268656716,,1.0,
project_criterion,GPT-4.1,BADCamp,5,Conceptually sound,,64,1,12,0,51,0.07692307692307693,1.0,0.14285714285714285,0.8095238095238095,0.8125,0.9047619047619048,0.19047619047619047,0.0,1.0,0.24954170447254356
project_criterion,GPT-4.1,BADCamp,5,Conflict-free,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,BADCamp,5,Estimatable,,44,10,2,14,18,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.9,0.6363636363636364,0.6583333333333333,0.1,0.5833333333333334,0.5625,0.3540440964374667
project_criterion,GPT-4.1,BADCamp,5,Full sentence,,65,7,7,0,51,0.5,1.0,0.6666666666666666,0.8793103448275862,0.8923076923076924,0.9396551724137931,0.1206896551724138,0.0,1.0,0.6630649835527384
project_criterion,GPT-4.1,BADCamp,5,Independent,,59,3,1,0,55,0.75,1.0,0.8571428571428571,0.9821428571428571,0.9830508474576272,0.9910714285714286,0.017857142857142856,0.0,1.0,0.858258202906994
project_criterion,GPT-4.1,BADCamp,5,Minimal,,54,5,0,2,47,1.0,0.7142857142857143,0.8333333333333334,1.0,0.9629629629629629,0.8571428571428572,0.0,0.2857142857142857,0.9591836734693877,0.8277265220682958
project_criterion,GPT-4.1,BADCamp,5,Problem-oriented,,54,9,0,14,31,1.0,0.391304347826087,0.5625,1.0,0.7407407407407407,0.6956521739130435,0.0,0.6086956521739131,0.6888888888888889,0.5191967039488062
project_criterion,GPT-4.1,BADCamp,5,Unambiguous,,47,5,0,28,14,1.0,0.15151515151515152,0.2631578947368421,1.0,0.40425531914893614,0.5757575757575758,0.0,0.8484848484848485,0.3333333333333333,0.22473328748774735
project_criterion,GPT-4.1,BADCamp,5,Uniform,,69,0,9,0,60,0.0,,0.0,0.8695652173913043,0.8695652173913043,,0.13043478260869565,,1.0,
project_criterion,GPT-4.1,BADCamp,5,Unique,,67,2,2,0,63,0.5,1.0,0.6666666666666666,0.9692307692307692,0.9701492537313433,0.9846153846153847,0.03076923076923077,0.0,1.0,0.6961432213383857
project_criterion,GPT-4.1,BADCamp,5,Well-formed,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Atomic,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Complete,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Conceptually sound,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Conflict-free,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Estimatable,,44,5,1,0,38,0.8333333333333334,1.0,0.9090909090909091,0.9743589743589743,0.9772727272727273,0.9871794871794872,0.02564102564102564,0.0,1.0,0.9010914559387476
project_criterion,GPT-4.1,PlanningPoker,1,Full sentence,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Independent,,44,0,4,0,40,0.0,,0.0,0.9090909090909091,0.9090909090909091,,0.09090909090909091,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Minimal,,46,0,0,8,38,,0.0,0.0,1.0,0.8260869565217391,0.5,0.0,1.0,0.8260869565217391,
project_criterion,GPT-4.1,PlanningPoker,1,Problem-oriented,,49,9,1,14,25,0.9,0.391304347826087,0.5454545454545454,0.9615384615384616,0.6938775510204082,0.6764214046822743,0.038461538461538464,0.6086956521739131,0.6410256410256411,0.43691762051643435
project_criterion,GPT-4.1,PlanningPoker,1,Unambiguous,,46,4,1,1,40,0.8,0.8,0.8,0.975609756097561,0.9565217391304348,0.8878048780487805,0.024390243902439025,0.2,0.975609756097561,0.775609756097561
project_criterion,GPT-4.1,PlanningPoker,1,Uniform,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,1,Unique,,51,0,0,2,49,,0.0,0.0,1.0,0.9607843137254902,0.5,0.0,1.0,0.9607843137254902,
project_criterion,GPT-4.1,PlanningPoker,1,Well-formed,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Atomic,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Complete,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Conceptually sound,,52,0,1,0,51,0.0,,0.0,0.9807692307692307,0.9807692307692307,,0.019230769230769232,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Conflict-free,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Estimatable,,44,5,4,0,35,0.5555555555555556,1.0,0.7142857142857143,0.8974358974358975,0.9090909090909091,0.9487179487179487,0.10256410256410256,0.0,1.0,0.7060987881136028
project_criterion,GPT-4.1,PlanningPoker,2,Full sentence,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Independent,,44,0,23,0,21,0.0,,0.0,0.4772727272727273,0.4772727272727273,,0.5227272727272727,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Minimal,,46,0,0,8,38,,0.0,0.0,1.0,0.8260869565217391,0.5,0.0,1.0,0.8260869565217391,
project_criterion,GPT-4.1,PlanningPoker,2,Problem-oriented,,49,13,2,10,24,0.8666666666666667,0.5652173913043478,0.6842105263157895,0.9230769230769231,0.7551020408163265,0.7441471571906355,0.07692307692307693,0.43478260869565216,0.7058823529411765,0.5287460931099923
project_criterion,GPT-4.1,PlanningPoker,2,Unambiguous,,46,4,1,1,40,0.8,0.8,0.8,0.975609756097561,0.9565217391304348,0.8878048780487805,0.024390243902439025,0.2,0.975609756097561,0.775609756097561
project_criterion,GPT-4.1,PlanningPoker,2,Uniform,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,2,Unique,,51,2,0,0,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
project_criterion,GPT-4.1,PlanningPoker,2,Well-formed,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Atomic,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Complete,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Conceptually sound,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Conflict-free,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Estimatable,,44,2,0,3,39,1.0,0.4,0.5714285714285714,1.0,0.9318181818181818,0.7,0.0,0.6,0.9285714285714286,0.609449400220044
project_criterion,GPT-4.1,PlanningPoker,3,Full sentence,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Independent,,44,0,24,0,20,0.0,,0.0,0.45454545454545453,0.45454545454545453,,0.5454545454545454,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Minimal,,46,0,0,8,38,,0.0,0.0,1.0,0.8260869565217391,0.5,0.0,1.0,0.8260869565217391,
project_criterion,GPT-4.1,PlanningPoker,3,Problem-oriented,,49,9,1,14,25,0.9,0.391304347826087,0.5454545454545454,0.9615384615384616,0.6938775510204082,0.6764214046822743,0.038461538461538464,0.6086956521739131,0.6410256410256411,0.43691762051643435
project_criterion,GPT-4.1,PlanningPoker,3,Unambiguous,,46,4,1,1,40,0.8,0.8,0.8,0.975609756097561,0.9565217391304348,0.8878048780487805,0.024390243902439025,0.2,0.975609756097561,0.775609756097561
project_criterion,GPT-4.1,PlanningPoker,3,Uniform,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,3,Unique,,51,1,0,1,49,1.0,0.5,0.6666666666666666,1.0,0.9803921568627451,0.75,0.0,0.5,0.98,0.7
project_criterion,GPT-4.1,PlanningPoker,3,Well-formed,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Atomic,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Complete,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Conceptually sound,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Conflict-free,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Estimatable,,44,5,3,0,36,0.625,1.0,0.7692307692307693,0.9230769230769231,0.9318181818181818,0.9615384615384616,0.07692307692307693,0.0,1.0,0.7595545253127499
project_criterion,GPT-4.1,PlanningPoker,4,Full sentence,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Independent,,44,0,26,0,18,0.0,,0.0,0.4090909090909091,0.4090909090909091,,0.5909090909090909,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Minimal,,46,0,0,8,38,,0.0,0.0,1.0,0.8260869565217391,0.5,0.0,1.0,0.8260869565217391,
project_criterion,GPT-4.1,PlanningPoker,4,Problem-oriented,,49,14,2,9,24,0.875,0.6086956521739131,0.717948717948718,0.9230769230769231,0.7755102040816326,0.7658862876254181,0.07692307692307693,0.391304347826087,0.7272727272727273,0.5659258954891203
project_criterion,GPT-4.1,PlanningPoker,4,Unambiguous,,46,4,1,1,40,0.8,0.8,0.8,0.975609756097561,0.9565217391304348,0.8878048780487805,0.024390243902439025,0.2,0.975609756097561,0.775609756097561
project_criterion,GPT-4.1,PlanningPoker,4,Uniform,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,4,Unique,,51,0,0,2,49,,0.0,0.0,1.0,0.9607843137254902,0.5,0.0,1.0,0.9607843137254902,
project_criterion,GPT-4.1,PlanningPoker,4,Well-formed,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Atomic,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Complete,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Conceptually sound,,52,0,0,0,52,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Conflict-free,,51,0,0,0,51,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Estimatable,,44,5,2,0,37,0.7142857142857143,1.0,0.8333333333333334,0.9487179487179487,0.9545454545454546,0.9743589743589743,0.05128205128205128,0.0,1.0,0.8231984436669433
project_criterion,GPT-4.1,PlanningPoker,5,Full sentence,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Independent,,44,0,24,0,20,0.0,,0.0,0.45454545454545453,0.45454545454545453,,0.5454545454545454,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Minimal,,46,0,0,8,38,,0.0,0.0,1.0,0.8260869565217391,0.5,0.0,1.0,0.8260869565217391,
project_criterion,GPT-4.1,PlanningPoker,5,Problem-oriented,,49,14,2,9,24,0.875,0.6086956521739131,0.717948717948718,0.9230769230769231,0.7755102040816326,0.7658862876254181,0.07692307692307693,0.391304347826087,0.7272727272727273,0.5659258954891203
project_criterion,GPT-4.1,PlanningPoker,5,Unambiguous,,46,4,1,1,40,0.8,0.8,0.8,0.975609756097561,0.9565217391304348,0.8878048780487805,0.024390243902439025,0.2,0.975609756097561,0.775609756097561
project_criterion,GPT-4.1,PlanningPoker,5,Uniform,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,PlanningPoker,5,Unique,,51,0,0,2,49,,0.0,0.0,1.0,0.9607843137254902,0.5,0.0,1.0,0.9607843137254902,
project_criterion,GPT-4.1,PlanningPoker,5,Well-formed,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,1,Atomic,,49,3,9,0,37,0.25,1.0,0.4,0.8043478260869565,0.8163265306122449,0.9021739130434783,0.1956521739130435,0.0,1.0,0.44842720314644063
project_criterion,GPT-4.1,Zooniverse,1,Complete,,59,0,0,0,59,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,1,Conceptually sound,,60,0,54,0,6,0.0,,0.0,0.1,0.1,,0.9,,1.0,
project_criterion,GPT-4.1,Zooniverse,1,Conflict-free,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,1,Estimatable,,41,8,8,0,25,0.5,1.0,0.6666666666666666,0.7575757575757576,0.8048780487804879,0.8787878787878788,0.24242424242424243,0.0,1.0,0.6154574548966636
project_criterion,GPT-4.1,Zooniverse,1,Full sentence,,59,1,1,0,57,0.5,1.0,0.6666666666666666,0.9827586206896551,0.9830508474576272,0.9913793103448276,0.017241379310344827,0.0,1.0,0.7009845293191765
project_criterion,GPT-4.1,Zooniverse,1,Independent,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,1,Minimal,,33,0,0,5,28,,0.0,0.0,1.0,0.8484848484848485,0.5,0.0,1.0,0.8484848484848485,
project_criterion,GPT-4.1,Zooniverse,1,Problem-oriented,,37,2,0,35,0,1.0,0.05405405405405406,0.10256410256410256,,0.05405405405405406,,,0.9459459459459459,0.0,
project_criterion,GPT-4.1,Zooniverse,1,Unambiguous,,51,4,6,8,33,0.4,0.3333333333333333,0.36363636363636365,0.8461538461538461,0.7254901960784313,0.5897435897435898,0.15384615384615385,0.6666666666666666,0.8048780487804879,0.19176283037764782
project_criterion,GPT-4.1,Zooniverse,1,Uniform,,60,0,0,3,57,,0.0,0.0,1.0,0.95,0.5,0.0,1.0,0.95,
project_criterion,GPT-4.1,Zooniverse,1,Unique,,58,0,0,0,58,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,1,Well-formed,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,2,Atomic,,49,3,10,0,36,0.23076923076923078,1.0,0.375,0.782608695652174,0.7959183673469388,0.8913043478260869,0.21739130434782608,0.0,1.0,0.4249729481848971
project_criterion,GPT-4.1,Zooniverse,2,Complete,,59,0,1,0,58,0.0,,0.0,0.9830508474576272,0.9830508474576272,,0.01694915254237288,,1.0,
project_criterion,GPT-4.1,Zooniverse,2,Conceptually sound,,60,0,56,0,4,0.0,,0.0,0.06666666666666667,0.06666666666666667,,0.9333333333333333,,1.0,
project_criterion,GPT-4.1,Zooniverse,2,Conflict-free,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,2,Estimatable,,41,8,8,0,25,0.5,1.0,0.6666666666666666,0.7575757575757576,0.8048780487804879,0.8787878787878788,0.24242424242424243,0.0,1.0,0.6154574548966636
project_criterion,GPT-4.1,Zooniverse,2,Full sentence,,59,1,1,0,57,0.5,1.0,0.6666666666666666,0.9827586206896551,0.9830508474576272,0.9913793103448276,0.017241379310344827,0.0,1.0,0.7009845293191765
project_criterion,GPT-4.1,Zooniverse,2,Independent,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,2,Minimal,,33,0,0,5,28,,0.0,0.0,1.0,0.8484848484848485,0.5,0.0,1.0,0.8484848484848485,
project_criterion,GPT-4.1,Zooniverse,2,Problem-oriented,,37,1,0,36,0,1.0,0.02702702702702703,0.05263157894736842,,0.02702702702702703,,,0.972972972972973,0.0,
project_criterion,GPT-4.1,Zooniverse,2,Unambiguous,,51,7,16,5,23,0.30434782608695654,0.5833333333333334,0.4,0.5897435897435898,0.5882352941176471,0.5865384615384616,0.41025641025641024,0.4166666666666667,0.8214285714285714,0.14754318648344128
project_criterion,GPT-4.1,Zooniverse,2,Uniform,,60,0,0,3,57,,0.0,0.0,1.0,0.95,0.5,0.0,1.0,0.95,
project_criterion,GPT-4.1,Zooniverse,2,Unique,,58,0,0,0,58,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,2,Well-formed,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,3,Atomic,,49,3,9,0,37,0.25,1.0,0.4,0.8043478260869565,0.8163265306122449,0.9021739130434783,0.1956521739130435,0.0,1.0,0.44842720314644063
project_criterion,GPT-4.1,Zooniverse,3,Complete,,59,0,0,0,59,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,3,Conceptually sound,,60,0,54,0,6,0.0,,0.0,0.1,0.1,,0.9,,1.0,
project_criterion,GPT-4.1,Zooniverse,3,Conflict-free,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,3,Estimatable,,41,7,7,1,26,0.5,0.875,0.6363636363636364,0.7878787878787878,0.8048780487804879,0.8314393939393939,0.21212121212121213,0.125,0.9629629629629629,0.5539750244565733
project_criterion,GPT-4.1,Zooniverse,3,Full sentence,,59,1,1,0,57,0.5,1.0,0.6666666666666666,0.9827586206896551,0.9830508474576272,0.9913793103448276,0.017241379310344827,0.0,1.0,0.7009845293191765
project_criterion,GPT-4.1,Zooniverse,3,Independent,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,3,Minimal,,33,0,0,5,28,,0.0,0.0,1.0,0.8484848484848485,0.5,0.0,1.0,0.8484848484848485,
project_criterion,GPT-4.1,Zooniverse,3,Problem-oriented,,37,11,0,26,0,1.0,0.2972972972972973,0.4583333333333333,,0.2972972972972973,,,0.7027027027027027,0.0,
project_criterion,GPT-4.1,Zooniverse,3,Unambiguous,,51,7,16,5,23,0.30434782608695654,0.5833333333333334,0.4,0.5897435897435898,0.5882352941176471,0.5865384615384616,0.41025641025641024,0.4166666666666667,0.8214285714285714,0.14754318648344128
project_criterion,GPT-4.1,Zooniverse,3,Uniform,,60,0,0,3,57,,0.0,0.0,1.0,0.95,0.5,0.0,1.0,0.95,
project_criterion,GPT-4.1,Zooniverse,3,Unique,,58,0,0,0,58,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,3,Well-formed,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,4,Atomic,,49,3,9,0,37,0.25,1.0,0.4,0.8043478260869565,0.8163265306122449,0.9021739130434783,0.1956521739130435,0.0,1.0,0.44842720314644063
project_criterion,GPT-4.1,Zooniverse,4,Complete,,59,0,0,0,59,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,4,Conceptually sound,,60,0,54,0,6,0.0,,0.0,0.1,0.1,,0.9,,1.0,
project_criterion,GPT-4.1,Zooniverse,4,Conflict-free,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,4,Estimatable,,41,8,8,0,25,0.5,1.0,0.6666666666666666,0.7575757575757576,0.8048780487804879,0.8787878787878788,0.24242424242424243,0.0,1.0,0.6154574548966636
project_criterion,GPT-4.1,Zooniverse,4,Full sentence,,59,1,1,0,57,0.5,1.0,0.6666666666666666,0.9827586206896551,0.9830508474576272,0.9913793103448276,0.017241379310344827,0.0,1.0,0.7009845293191765
project_criterion,GPT-4.1,Zooniverse,4,Independent,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,4,Minimal,,33,0,0,5,28,,0.0,0.0,1.0,0.8484848484848485,0.5,0.0,1.0,0.8484848484848485,
project_criterion,GPT-4.1,Zooniverse,4,Problem-oriented,,37,3,0,34,0,1.0,0.08108108108108109,0.15,,0.08108108108108109,,,0.918918918918919,0.0,
project_criterion,GPT-4.1,Zooniverse,4,Unambiguous,,51,7,17,5,22,0.2916666666666667,0.5833333333333334,0.3888888888888889,0.5641025641025641,0.5686274509803921,0.5737179487179487,0.4358974358974359,0.4166666666666667,0.8148148148148148,0.12529641967161756
project_criterion,GPT-4.1,Zooniverse,4,Uniform,,60,0,0,3,57,,0.0,0.0,1.0,0.95,0.5,0.0,1.0,0.95,
project_criterion,GPT-4.1,Zooniverse,4,Unique,,58,0,0,0,58,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,4,Well-formed,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,GPT-4.1,Zooniverse,5,Atomic,,49,3,10,0,36,0.23076923076923078,1.0,0.375,0.782608695652174,0.7959183673469388,0.8913043478260869,0.21739130434782608,0.0,1.0,0.4249729481848971
project_criterion,GPT-4.1,Zooniverse,5,Complete,,59,0,2,0,57,0.0,,0.0,0.9661016949152542,0.9661016949152542,,0.03389830508474576,,1.0,
