prompt_profile,prompt_label,shots,model,provider,project,run,story_id,criterion,decision,evidence,rationale,related_story_ids,confidence,ground_truth,dimension,error_type
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-028,Conceptually sound,Violation,so that They will be featured on the sponsor detail page,The ends clause introduces another requested feature (featuring sponsors on the detail page) instead of explaining the value of assigning sponsors.,[],High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-041,Conceptually sound,Violation,so that I can communicate with my attendees by email prior to the event,The ends clause introduces another requested feature (email communication) instead of explaining the value of seeing the list of attendees.,[],High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-046,Conceptually sound,Violation,register for the event,The ends clause introduces another requested feature (registering for the event) instead of explaining the value of seeing specific details on summits.,[],High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-062,Conceptually sound,Violation,so that I submit a session,The ends clause introduces another requested feature (submitting a session) instead of explaining the value of registering to speak.,[],High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-067,Conceptually sound,Violation,so that I can easily register for the camp,The ends clause introduces another requested feature (registering for the camp) instead of explaining the value of finding the link.,[],High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-059,Conflict-free,Violation,"As a anonymoususer, I want to receive a notification when sessions have been evaluated, so that I know whether I've been accepted or rejected","Conflicts with BC-063, which establishes that only authenticated users can submit sessions and thus be accepted or rejected.","[""BC-063""]",High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-060,Conflict-free,Violation,"As a anonymoususer, I want to receive a notification when I submit a session","Conflicts with BC-063, which requires a user to be authenticated to submit a session.","[""BC-063""]",High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-003,Estimatable,No Violation,email all the trainers at once from the website,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-004,Estimatable,No Violation,have a very clear map where the buildings and rooms are,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-005,Estimatable,No Violation,edit my training node myself,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-007,Estimatable,No Violation,admin view that helps track registration status for each attendee,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-008,Estimatable,No Violation,be added to a training waitlist,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-009,Estimatable,No Violation,accept the cancellation terms with a checkbox,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-010,Estimatable,No Violation,tie in a cancellation deadline to whatever registration / cancellation workflow exists,"While slightly informal, the requirement to add a cancellation deadline is bounded enough for estimation.",[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-011,Estimatable,No Violation,"add to ""my schedule""",The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-013,Estimatable,No Violation,view that is attached to their training node that shows all attendee information,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-014,Estimatable,No Violation,admin view where all trainee information is shown and can be filtered to show a single training session,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-015,Estimatable,No Violation,dedicated page for each class to learn more about the offering,The requested behavior and fields are highly specific and estimatable.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-016,Estimatable,No Violation,training options clearly marked for the following information,The requested behavior and fields are highly specific and estimatable.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-017,Estimatable,No Violation,training landing page with an intro section and a list of all training offerings,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-019,Estimatable,No Violation,find out where the coding lounge is and what time it is open,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-021,Estimatable,No Violation,find a link on the sponsorships page to become a $350 level sponsor,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-025,Estimatable,No Violation,view venue details,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-027,Estimatable,No Violation,See a payment page to pay for my individual sponsorships as the third step of the registration process,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-037,Estimatable,No Violation,sponsor a summit that matches my brand,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-042,Estimatable,No Violation,list basic information about my summit,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-046,Estimatable,No Violation,see specific details on summits,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-051,Estimatable,No Violation,learn about posting jobs as a sponsor and contact the sponsorship person,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-059,Estimatable,No Violation,receive a notification when sessions have been evaluated,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-060,Estimatable,No Violation,receive a notification when I submit a session,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-062,Estimatable,No Violation,register to speak at BADCamp,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-064,Estimatable,No Violation,personalize my sponsorship page,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-065,Estimatable,No Violation,see a list of all the summits that include when they are,The scope is specific and bounded enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-066,Estimatable,No Violation,Be offered several choices of idividual sponsorship on the second page of registration,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-067,Estimatable,No Violation,find a link in the menu that links to the registration form,The requested behavior is specific enough for a reasonable estimate.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-005,Full sentence,No Violation,"As a trainer, I want to edit my training node myself, so that the training coordinators don't have to and links to slides.","Despite a slightly malformed ending, the story forms a complete sentence.",[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-007,Full sentence,No Violation,"As a trainingcoordinator, I want to have an admin view that helps track registration status for each attendee so that, so that we can see if attendend, refunded, no show.","Despite minor typos and repetition, the text reads as a complete sentence.",[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-009,Full sentence,No Violation,"As a trainee, I want to must accept the cancellation terms with a checkbox, so that they can be accountable..","Despite a grammatical error ('want to must accept'), the text forms a complete sentence.",[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-010,Full sentence,No Violation,"As a trainingcoordinator, I want to tie in a cancellation deadline to whatever registration / cancellation workflow exists, so that so we don't loose money or spots.",The story is a complete sentence.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-013,Full sentence,No Violation,"As a trainer, I want to have a view that is attached to their training node that shows all attendee information Trainers can see all class attendance at first because there are so little trainers and they are trusted with privacy, so that the training coordinator doesn't have to do all the work to get login info for environment setup.","Although it is a run-on sentence, it is composed of complete sentences and is not a fragment.",[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-015,Full sentence,No Violation,"As a anonymoususer, I want to have a dedicated page for each class to learn more about the offering The following information must be shown: Logo, title, trainers, location, possibly a map view, datetime, skill level, registrations remaining, link to register for class. The URL path should be SEO friendly /training/training-title, so that I can choose the right class, AND the trainer can tweet and promote their class.",The text consists of multiple complete sentences.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-027,Full sentence,No Violation,"As a authenticateduser, I want to See a payment page to pay for my individual sponsorships as the third step of the registration process so that pay for my sponsorship.","Despite a missing word in the subordinate clause, the text forms a complete sentence.",[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-060,Full sentence,No Violation,"As a anonymoususer, I want to receive a notification when I submit a session, so that know that my session went through ok.",The story is a complete sentence.,[],High,Violation,Pragmatic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-001,Independent,Violation,view a list of sponsors,Viewing a list of sponsors inherently depends on sponsors being created or registered first.,"[""BC-023""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-002,Independent,Violation,view a list of user profiles,Viewing user profiles inherently depends on users having registered and created profiles.,"[""BC-068""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-003,Independent,Violation,email all the trainers,Emailing trainers inherently depends on trainers and training classes existing in the system.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-004,Independent,Violation,map where the buildings and rooms are,Viewing a map of buildings and rooms inherently depends on venues and rooms being created.,"[""BC-024""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-005,Independent,Violation,edit my training node,Editing a training node inherently depends on the training node having been created.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-006,Independent,Violation,limit to one registration per day,Limiting registration inherently depends on the training registration feature existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-007,Independent,Violation,track registration status for each attendee,Tracking registration status inherently depends on the registration feature existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-008,Independent,Violation,added to a training waitlist,A training waitlist inherently depends on the training registration feature existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-009,Independent,Violation,accept the cancellation terms,Accepting cancellation terms inherently depends on the training registration feature existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-010,Independent,Violation,tie in a cancellation deadline to whatever registration / cancellation workflow exists,Tying a deadline to a registration workflow inherently depends on that workflow existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-012,Independent,Violation,see which trainings I have signed up for,Viewing signed-up trainings inherently depends on the training registration feature existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-013,Independent,Violation,view that is attached to their training node that shows all attendee information,Viewing attendee information on a training node inherently depends on the training node and registration existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-014,Independent,Violation,admin view where all trainee information is shown,Viewing trainee information inherently depends on the training registration feature existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-016,Independent,Violation,training options clearly marked,Marking training options inherently depends on the training classes existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-017,Independent,Violation,training landing page with an intro section and a list of all training offerings,A landing page listing training offerings inherently depends on the training offerings existing.,"[""BC-015""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-018,Independent,Violation,link on the home page to a list of training options,Linking to a list of training options inherently depends on that list existing.,"[""BC-017""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-020,Independent,Violation,refund sponsorship money,Refunding sponsorship money inherently depends on sponsorships having been paid for.,"[""BC-023""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-021,Independent,Violation,find a link on the sponsorships page,Finding a link on the sponsorships page inherently depends on the sponsorships page existing.,"[""BC-048""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-022,Independent,Violation,See a list of attendees associated with this company,Viewing attendees associated with a company inherently depends on attendees having registered.,"[""BC-068""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-025,Independent,Violation,view venue details,Viewing venue details inherently depends on venues having been created.,"[""BC-024""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-026,Independent,Violation,see a list of the sessions associated with sponsor attendees,Viewing sessions inherently depends on sessions having been submitted.,"[""BC-063""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-028,Independent,Violation,"assign sponsors to events, trainings and summits",Assigning sponsors inherently depends on sponsors existing.,"[""BC-023""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-029,Independent,Violation,"see all events, trainings and summits that a sponsor is sponsoring",Viewing what a sponsor is sponsoring inherently depends on sponsors having been assigned to events.,"[""BC-028""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-030,Independent,Violation,Enter payment information and have my card charged for an individual sponsorship,Entering payment information for an individual sponsorship inherently depends on the payment page existing.,"[""BC-027""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-031,Independent,Violation,link BADCamp attendees to my sponsorship page,Linking to a sponsorship page inherently depends on the sponsorship page existing.,"[""BC-064""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-032,Independent,Violation,update my user profile,Updating a user profile inherently depends on the user profile having been created.,"[""BC-068""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-034,Independent,Violation,tag my blog posts,Tagging blog posts inherently depends on blog posts having been created.,"[""BC-035""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-036,Independent,Violation,read the blog,Reading the blog inherently depends on blog posts having been created.,"[""BC-035""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-037,Independent,Violation,sponsor a summit,Sponsoring a summit inherently depends on summits existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-038,Independent,Violation,register for a summit,Registering for a summit inherently depends on summits existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-039,Independent,Violation,get detailed directions to the summit venue,Getting directions to a summit venue inherently depends on summits and venues existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-040,Independent,Violation,see what summits I'm signed up for,Viewing signed-up summits inherently depends on the summit registration feature existing.,"[""BC-038""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-041,Independent,Violation,see a list of attendees signed up for my summit,Viewing attendees signed up for a summit inherently depends on the summit registration feature existing.,"[""BC-038""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-043,Independent,Violation,list sponsors for my summit,Listing sponsors for a summit inherently depends on the summit existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-044,Independent,Violation,list an agenda for my summit,Listing an agenda for a summit inherently depends on the summit existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-045,Independent,Violation,see how many seats are left for the summit,Viewing remaining seats inherently depends on the summit registration feature existing.,"[""BC-038""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-046,Independent,Violation,see specific details on summits,Viewing specific details on summits inherently depends on summits existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-047,Independent,Violation,see a list of all the summits,Viewing a list of summits inherently depends on summits existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-050,Independent,Violation,Link to my sponsorship profile from my job listings,Linking from job listings inherently depends on job listings existing.,"[""BC-052""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-052,Independent,Violation,post a job,Posting a job as a sponsor inherently depends on the sponsor role existing.,"[""BC-023""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-053,Independent,Violation,view the job board,Viewing the job board inherently depends on jobs having been posted.,"[""BC-052""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-054,Independent,Violation,assign a room to a time slot and a location,Assigning a room to a location inherently depends on locations/venues existing.,"[""BC-024""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-055,Independent,Violation,see the schedule,Seeing the schedule inherently depends on the schedule being populated.,"[""BC-054""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-056,Independent,Violation,see the final list of sessions approved,Viewing approved sessions inherently depends on sessions having been approved.,"[""BC-058""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-057,Independent,Violation,bulk approve sessions as accepted,Approving sessions inherently depends on sessions having been submitted.,"[""BC-063""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-058,Independent,Violation,mark a session as accepted,Marking a session as accepted inherently depends on sessions having been submitted.,"[""BC-063""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-059,Independent,Violation,receive a notification when sessions have been evaluated,Receiving a notification about evaluated sessions inherently depends on sessions having been evaluated.,"[""BC-058""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-060,Independent,Violation,receive a notification when I submit a session,Receiving a notification upon submission inherently depends on the session submission feature existing.,"[""BC-063""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-061,Independent,Violation,edit my session,Editing a session inherently depends on the session having been submitted.,"[""BC-063""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-063,Independent,Violation,submit a session at BADCAMP,Submitting a session inherently depends on having registered to speak.,"[""BC-062""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-064,Independent,Violation,personalize my sponsorship page,Personalizing a sponsorship page inherently depends on the sponsorship existing.,"[""BC-023""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-065,Independent,Violation,see a list of all the summits that include when they are,Viewing a list of summits inherently depends on summits existing.,"[""BC-042""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-067,Independent,Violation,find a link in the menu that links to the registration form,Linking to the registration form inherently depends on the registration form existing.,"[""BC-068""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-069,Independent,Violation,find session information,Finding session information inherently depends on sessions having been submitted.,"[""BC-063""]",High,No Violation,Pragmatic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-004,Minimal,No Violation,"As a attendee, I want to have a very clear map where the buildings and rooms are, so that I can make it to class on time.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-005,Minimal,No Violation,"As a trainer, I want to edit my training node myself, so that the training coordinators don't have to and links to slides.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-007,Minimal,No Violation,"As a trainingcoordinator, I want to have an admin view that helps track registration status for each attendee so that, so that we can see if attendend, refunded, no show.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-010,Minimal,No Violation,"As a trainingcoordinator, I want to tie in a cancellation deadline to whatever registration / cancellation workflow exists, so that so we don't loose money or spots.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-011,Minimal,Violation,if there is a schedule feature on the site,The story includes a comment/procedural note about the existence of a feature.,[],High,No Violation,Syntactic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-014,Minimal,No Violation,"As a trainingcoordinator, I want to have an admin view where all trainee information is shown and can be filtered to show a single training session, so that I can see WTF is happening.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-020,Minimal,Violation,processed via stripe,The story includes an implementation detail (Stripe).,[],High,No Violation,Syntactic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-030,Minimal,No Violation,"As a authenticateduser, I want to Enter payment information and have my card charged for an individual sponsorship, so that I can pay for an individual sponsorship.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-068,Minimal,No Violation,"As a anonymoususer, I want to fill out a user registration form, so that I can register for the camp and get an account on the website.","The story contains only role, means, and rationale.",[],High,Violation,Syntactic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-003,Problem-oriented,No Violation,email all the trainers at once from the website,The story expresses a needed capability without unnecessarily prescribing technical mechanisms.,[],High,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-004,Problem-oriented,No Violation,have a very clear map,"While a map is a format, it is a standard expression of the need for spatial orientation rather than an unnecessary technical prescription.",[],Moderate,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-005,Problem-oriented,Violation,edit my training node,The story prescribes a Drupal-specific technical implementation detail ('node') instead of focusing purely on the stakeholder need.,[],High,No Violation,Semantic,FP
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-007,Problem-oriented,No Violation,have an admin view that helps track registration status,The story expresses a needed capability without unnecessarily prescribing concrete UI widgets or technical mechanisms.,[],High,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-010,Problem-oriented,No Violation,tie in a cancellation deadline to whatever registration / cancellation workflow exists,The story states a business rule without prescribing the technical implementation.,[],High,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-011,Problem-oriented,No Violation,"add to ""my schedule""",The story states the stakeholder need without prescribing a concrete implementation.,[],High,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-014,Problem-oriented,No Violation,have an admin view where all trainee information is shown and can be filtered,The story expresses a needed capability (filtering information) without unnecessarily prescribing concrete technical mechanisms.,[],High,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-016,Problem-oriented,No Violation,have the training options clearly marked for the following information,The story lists required information without unnecessarily prescribing concrete UI widgets or technical mechanisms.,[],High,Violation,Semantic,FN
few_shot,Few-shot,4,Gemini-3.1-Pro-Preview,google,BADCamp,5,BC-017,Problem-oriented,No Violation,have a training landing page with an intro section and a list of all training offerings,The story states the stakeholder need for a landing page without prescribing concrete technical mechanisms.,[],High,Violation,Semantic,FN
