prompt_profile,model,criterion,runs,TP_mean,TP_sd,FP_mean,FP_sd,FN_mean,FN_sd,TN_mean,TN_sd,precision_mean,precision_sd,recall_mean,recall_sd,F1_mean,F1_sd,specificity_mean,specificity_sd,accuracy_mean,accuracy_sd,balanced_accuracy_mean,balanced_accuracy_sd,FPR_mean,FPR_sd,FNR_mean,FNR_sd,NPV_mean,NPV_sd,MCC_mean,MCC_sd
one_shot,GPT-5-Mini,Unambiguous,5,38.6,3.2093613071762426,18.4,1.816590212458495,31.4,3.2093613071762426,93.6,1.816590212458495,0.6765047033780307,0.03797392605992511,0.5514285714285714,0.04584801867394632,0.6074343857805471,0.0426431109425474,0.8357142857142857,0.01621955546837941,0.7263736263736263,0.026178306043014493,0.6935714285714286,0.02968934607579228,0.16428571428571428,0.016219555468379426,0.44857142857142857,0.04584801867394629,0.7490340882694542,0.02203190794666617,0.40587144696458244,0.05949137480296651
one_shot,GPT-5-Mini,Uniform,5,0.0,0.0,0.0,0.0,3.0,0.0,179.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9835164835164834,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9835164835164834,0.0,,
one_shot,GPT-5-Mini,Unique,5,3.0,1.4142135623730951,4.4,2.8809720581775866,1.0,1.4142135623730951,173.6,2.8809720581775866,0.43555555555555553,0.13752665286014046,0.75,0.3535533905932738,0.5087912087912088,0.1313864830252663,0.9752808988764045,0.01618523628189654,0.9703296703296702,0.00998126490361807,0.8626404494382023,0.1698753228101006,0.024719101123595506,0.016185236281896553,0.25,0.3535533905932738,0.994413407821229,0.007900634426665347,0.5374729148026797,0.15173485880563392
one_shot,GPT-5-Mini,Well-formed,5,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,0.0,0.0,,,1.0,0.0,,
one_shot,Gemini-3.1-Pro-Preview,Atomic,5,11.2,0.4472135954999579,2.0,0.0,2.8,0.4472135954999579,166.0,0.0,0.8483516483516483,0.004914435115384135,0.8,0.03194382824999698,0.8232804232804233,0.01892967599999822,0.9880952380952381,0.0,0.9736263736263735,0.0024572175576920677,0.894047619047619,0.01597191412499854,0.011904761904761904,0.0,0.2,0.031943828249996996,0.9834178641870949,0.0026147315036979886,0.8095602342679676,0.019944530605248
one_shot,Gemini-3.1-Pro-Preview,Complete,5,0.0,0.0,47.6,11.193748255164577,1.0,0.0,133.4,11.193748255164577,0.0,0.0,0.0,0.0,0.0,0.0,0.7370165745856354,0.06184391301195898,0.7329670329670329,0.06150411129211304,0.3685082872928177,0.03092195650597949,0.26298342541436465,0.06184391301195899,1.0,0.0,0.9925167066346923,0.0006430045098670788,-0.04426569389511746,0.0070996472692086265
one_shot,Gemini-3.1-Pro-Preview,Conceptually sound,5,1.0,0.0,14.2,2.3874672772626644,3.0,0.0,163.8,2.3874672772626644,0.06744652406417112,0.01321223278518842,0.25,0.0,0.10571428571428572,0.015576597365520119,0.9202247191011235,0.013412737512711582,0.9054945054945055,0.013117952072871785,0.5851123595505617,0.006706368756355829,0.0797752808988764,0.013412737512711598,0.75,0.0,0.982011490939836,0.00025305079971408244,0.09146756451797071,0.015687475716673952
one_shot,Gemini-3.1-Pro-Preview,Conflict-free,5,0.0,0.0,4.2,0.4472135954999579,0.0,0.0,177.8,0.4472135954999579,0.0,0.0,,,0.0,0.0,0.9769230769230768,0.0024572175576920677,0.9769230769230768,0.0024572175576920677,,,0.023076923076923078,0.0024572175576920755,,,1.0,0.0,,
one_shot,Gemini-3.1-Pro-Preview,Estimatable,5,12.2,0.8366600265340756,11.0,0.0,46.8,0.8366600265340756,112.0,0.0,0.5253623188405797,0.017328918903721895,0.20677966101694914,0.014180678415831784,0.29669536320530543,0.017392815938670557,0.9105691056910569,0.0,0.6824175824175824,0.004597033112824575,0.558674383354003,0.007090339207915876,0.08943089430894309,0.0,0.7932203389830509,0.014180678415831791,0.7053053100867765,0.0037100819199978948,0.1645101401608867,0.017449080047245373
one_shot,Gemini-3.1-Pro-Preview,Full sentence,5,0.0,0.0,0.0,0.0,9.0,0.0,173.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9505494505494505,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9505494505494505,0.0,,
one_shot,Gemini-3.1-Pro-Preview,Independent,5,3.0,0.0,98.6,0.8944271909999159,0.0,0.0,80.4,0.8944271909999159,0.02952941176470588,0.0002630668208823279,1.0,0.0,0.05736477115117892,0.0004962148077669453,0.44916201117318433,0.00499679994972022,0.4582417582417582,0.0049144351153841605,0.7245810055865922,0.0024983999748601224,0.5508379888268157,0.004996799949720195,0.0,0.0,1.0,0.0,0.11516717032777604,0.001153499843570244
one_shot,Gemini-3.1-Pro-Preview,Minimal,5,12.8,4.381780460041329,2.0,0.0,31.2,4.381780460041329,136.0,0.0,0.8533333333333333,0.04868644955601471,0.2909090909090909,0.09958591954639384,0.4281959378733572,0.1204073483643376,0.9855072463768118,0.0,0.8175824175824176,0.02407571681341393,0.6382081686429513,0.049792959773196935,0.014492753623188406,0.0,0.7090909090909091,0.09958591954639387,0.8138400453771979,0.021125997680290012,0.42619818374256624,0.10206982447944826
one_shot,Gemini-3.1-Pro-Preview,Problem-oriented,5,48.8,2.6832815729997477,4.0,0.0,43.2,2.6832815729997477,86.0,0.0,0.9240814709722273,0.003960298084081822,0.5304347826086957,0.029166104054345075,0.6736654277146428,0.024805650575466236,0.9555555555555555,0.0,0.7406593406593407,0.014743305346152464,0.7429951690821256,0.014583052027172555,0.044444444444444446,0.0,0.4695652173913043,0.029166104054345113,0.6658621599266243,0.013692489343611457,0.5354004898576274,0.024110718327544325
one_shot,Gemini-3.1-Pro-Preview,Unambiguous,5,36.6,4.09878030638384,23.4,4.09878030638384,33.4,4.09878030638384,88.6,4.09878030638384,0.6116892911010557,0.02240720245677691,0.5228571428571429,0.05855400437691201,0.5617669097355484,0.029627767605101014,0.7910714285714285,0.03659625273557003,0.6879120879120879,0.009828870230768321,0.6569642857142857,0.01491899898157525,0.20892857142857144,0.03659625273556999,0.47714285714285715,0.05855400437691198,0.727022411008606,0.016997032582944986,0.3259270541201108,0.024568783844156748
one_shot,Gemini-3.1-Pro-Preview,Uniform,5,0.0,0.0,0.0,0.0,3.0,0.0,179.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9835164835164834,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9835164835164834,0.0,,
one_shot,Gemini-3.1-Pro-Preview,Unique,5,4.0,0.0,5.6,2.1908902300206643,0.0,0.0,172.4,2.1908902300206643,0.4333333333333333,0.09128709291752769,1.0,0.0,0.6,0.09128709291752767,0.9685393258426966,0.012308372078767747,0.9692307692307691,0.012037858406706905,0.9842696629213483,0.006154186039383904,0.03146067415730337,0.012308372078767777,0.0,0.0,1.0,0.0,0.6451607536599496,0.07388210941472301
one_shot,Gemini-3.1-Pro-Preview,Well-formed,5,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,0.0,0.0,,,1.0,0.0,,
zero_shot,DeepSeek-V4-Pro,Atomic,5,8.6,1.140175425099138,2.6,1.949358868961793,5.4,1.140175425099138,165.4,1.949358868961793,0.7767832167832168,0.13988321487968472,0.6142857142857143,0.08144110179279558,0.6850370370370371,0.10455523412133587,0.9845238095238095,0.01160332660096306,0.956043956043956,0.01648351648351647,0.799404761904762,0.04589513458619342,0.015476190476190477,0.01160332660096305,0.38571428571428573,0.08144110179279557,0.9683649631394665,0.006814087500274991,0.6675646033979972,0.1157555970406054
zero_shot,DeepSeek-V4-Pro,Complete,5,0.0,0.0,18.8,8.843076387773658,1.0,0.0,162.2,8.843076387773658,0.0,0.0,0.0,0.0,0.0,0.0,0.8961325966850829,0.04885677562305887,0.8912087912087913,0.048588331800954156,0.44806629834254147,0.024428387811529437,0.10386740331491713,0.04885677562305889,1.0,0.0,0.9938575379060717,0.00034668137215351774,-0.02484251115912136,0.006556114459680706
zero_shot,DeepSeek-V4-Pro,Conceptually sound,5,1.0,0.0,58.6,3.9749213828703582,3.0,0.0,119.4,3.9749213828703582,0.016837695603198755,0.0011103379748724673,0.25,0.0,0.03154395192521725,0.001950270746622624,0.6707865168539326,0.022331019004889652,0.6615384615384615,0.021840227378408572,0.4603932584269663,0.011165509502444826,0.32921348314606746,0.022331019004889645,0.75,0.0,0.9754693366424881,0.0008031322662803577,-0.024683004298889054,0.006547189029799587
zero_shot,DeepSeek-V4-Pro,Conflict-free,5,0.0,0.0,2.6,1.3416407864998738,0.0,0.0,179.4,1.3416407864998738,0.0,0.0,,,0.0,0.0,0.9857142857142858,0.007371652673076253,0.9857142857142858,0.007371652673076253,,,0.014285714285714285,0.0073716526730762295,,,1.0,0.0,,
zero_shot,DeepSeek-V4-Pro,Estimatable,5,17.2,6.016643582596529,11.6,3.2093613071762426,41.8,6.016643582596529,111.4,3.2093613071762426,0.5916393999685692,0.057789199142862825,0.2915254237288135,0.10197700987451745,0.3848110445623597,0.09572561651033754,0.9056910569105691,0.02609236835102636,0.7065934065934065,0.02318134407662527,0.5986082403196914,0.042205805196755986,0.0943089430894309,0.026092368351026365,0.7084745762711864,0.1019770098745175,0.7282264984489208,0.02544924127352966,0.24987025273205415,0.0817251700139766
zero_shot,DeepSeek-V4-Pro,Full sentence,5,8.8,0.4472135954999579,3.8,0.4472135954999579,0.2,0.4472135954999579,169.2,0.4472135954999579,0.6987179487179487,0.03074250976482514,0.9777777777777779,0.04969039949999535,0.8147186147186147,0.034004046556979195,0.9780346820809248,0.002585049684970829,0.9780219780219779,0.003885202094431566,0.9779062299293514,0.025199426383003622,0.021965317919075144,0.0025850496849708555,0.02222222222222222,0.049690399499995326,0.9988235294117647,0.0026306682088232725,0.8163943909795008,0.037022054364923555
zero_shot,DeepSeek-V4-Pro,Independent,5,3.0,0.0,62.2,5.674504383644443,0.0,0.0,116.8,5.674504383644443,0.04630531542417456,0.004216133854276208,1.0,0.0,0.08848727848727848,0.00768509463144729,0.6525139664804469,0.03170114180806952,0.6582417582417582,0.03117859551452994,0.8262569832402236,0.015850570904034772,0.34748603351955304,0.03170114180806951,0.0,0.0,1.0,0.0,0.1737937947455043,0.012110044114901589
zero_shot,DeepSeek-V4-Pro,Minimal,5,10.0,3.7416573867739413,1.2,0.8366600265340756,34.0,3.7416573867739413,136.8,0.8366600265340756,0.8997474747474747,0.0665584904405863,0.2272727272727273,0.08503766788122595,0.3559998951080545,0.10246287573430365,0.9913043478260869,0.0060627538154642896,0.8065934065934066,0.017972996960215558,0.6092885375494071,0.040649109504938316,0.008695652173913044,0.006062753815464316,0.7727272727272727,0.08503766788122595,0.8012800066923026,0.017287313742572814,0.3864689914623642,0.07412438308722963
zero_shot,DeepSeek-V4-Pro,Problem-oriented,5,58.4,4.277849927241488,11.4,7.231873892705818,33.6,4.277849927241488,78.6,7.231873892705818,0.8434123440473569,0.0923419024830128,0.6347826086956522,0.04649836877436399,0.722398274201217,0.04905902380459023,0.8733333333333334,0.08035415436339799,0.7527472527472527,0.048057295836637065,0.7540579710144927,0.04829971223673844,0.12666666666666665,0.08035415436339798,0.3652173913043478,0.046498368774363995,0.7003256131633318,0.034600759627316825,0.5255086139003706,0.10691969106096087
zero_shot,DeepSeek-V4-Pro,Unambiguous,5,38.4,2.701851217221259,23.6,4.33589667773576,31.6,2.701851217221259,88.4,4.33589667773576,0.62171544946481,0.029312772889275435,0.5485714285714286,0.03859787453173228,0.5814381853510748,0.015707539658052588,0.7892857142857143,0.03871336319406928,0.6967032967032967,0.013117952072871789,0.6689285714285714,0.009829542103230596,0.21071428571428572,0.03871336319406929,0.4514285714285714,0.038597874531732274,0.7369495398493197,0.009419510796141645,0.348003119395934,0.022053982270114156
zero_shot,DeepSeek-V4-Pro,Uniform,5,1.2,1.6431676725154984,0.6,0.8944271909999159,1.8,1.6431676725154984,178.4,0.8944271909999159,0.5,0.5773502691896257,0.4,0.5477225575051661,0.4,0.5477225575051661,0.9966480446927374,0.0049967999497202015,0.9868131868131869,0.012649301574968517,0.6983240223463687,0.27539831304721174,0.0033519553072625698,0.004996799949720201,0.6,0.5477225575051661,0.9900550462428915,0.0090786901074558,0.4941827779155639,0.5840697284960632
zero_shot,DeepSeek-V4-Pro,Unique,5,4.0,0.0,4.4,2.9664793948382653,0.0,0.0,173.6,2.9664793948382653,0.5247130647130647,0.18173953288467704,1.0,0.0,0.6737602267014031,0.1531998838894391,0.9752808988764045,0.016665614577743054,0.9758241758241757,0.016299337334276198,0.9876404494382023,0.008332807288871518,0.024719101123595506,0.016665614577743064,0.0,0.0,1.0,0.0,0.7076582375373552,0.12870644055000713
zero_shot,DeepSeek-V4-Pro,Well-formed,5,0.0,0.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,,,0.0,0.0,0.9945054945054945,0.0,0.9945054945054945,0.0,,,0.005494505494505495,0.0,,,1.0,0.0,,
zero_shot,GPT-5-Mini,Atomic,5,4.8,2.588435821108957,0.0,0.0,9.2,2.588435821108957,168.0,0.0,1.0,0.0,0.34285714285714286,0.18488827293635407,0.4882650029708853,0.20368777386869324,1.0,0.0,0.9494505494505494,0.014222174841258012,0.6714285714285714,0.09244413646817705,0.0,0.0,0.6571428571428571,0.18488827293635407,0.9482436570930529,0.013896839158982162,0.5537003779893058,0.1604035287337344
zero_shot,GPT-5-Mini,Complete,5,0.2,0.4472135954999579,34.4,13.464768843169942,0.8,0.4472135954999579,146.6,13.464768843169942,0.007142857142857143,0.015971914124998498,0.2,0.4472135954999579,0.013793103448275862,0.030842316931031583,0.8099447513812155,0.07439098808381182,0.8065934065934066,0.07477373993935825,0.5049723756906077,0.23768466928809381,0.19005524861878453,0.07439098808381184,0.8,0.4472135954999579,0.9944684258210972,0.0031513618606389526,0.005372403086296784,0.09480724662984588
zero_shot,GPT-5-Mini,Conceptually sound,5,1.2,0.4472135954999579,44.6,24.398770460824455,2.8,0.4472135954999579,133.4,24.398770460824455,0.11767133350617924,0.21387305012635477,0.3,0.11180339887498948,0.0996756566190728,0.13144014476645327,0.749438202247191,0.13707174416193513,0.7395604395604396,0.13355152617511507,0.5247191011235955,0.0785613445851224,0.250561797752809,0.13707174416193513,0.7,0.11180339887498948,0.9790914490527394,0.004246001198389464,0.06897735980375631,0.15770733804366377
zero_shot,GPT-5-Mini,Conflict-free,5,0.0,0.0,8.8,4.969909455915671,0.0,0.0,173.2,4.969909455915671,0.0,0.0,,,0.0,0.0,0.9516483516483516,0.02730719481272346,0.9516483516483516,0.02730719481272346,,,0.04835164835164835,0.027307194812723465,,,1.0,0.0,,
zero_shot,GPT-5-Mini,Estimatable,5,11.8,3.03315017762062,8.8,1.6431676725154984,47.2,3.03315017762062,114.2,1.6431676725154984,0.5688457137827847,0.06365307494380144,0.2,0.05140932504441728,0.29432306956553733,0.0626366320479501,0.9284552845528455,0.013359086768418701,0.6923076923076923,0.016019098612212384,0.5642276422764227,0.024253199485329828,0.07154471544715447,0.013359086768418686,0.8,0.051409325044417274,0.7077574690116302,0.012651662755115015,0.18798629774150158,0.05989729364580945
zero_shot,GPT-5-Mini,Full sentence,5,5.2,0.4472135954999579,1.8,0.8366600265340756,3.8,0.4472135954999579,171.2,0.8366600265340756,0.7511904761904762,0.08772444489019306,0.5777777777777777,0.0496903994999953,0.6504901960784314,0.045047392703559404,0.9895953757225433,0.004836185124474416,0.9692307692307691,0.004914435115384135,0.7836865767501606,0.024638883970467054,0.010404624277456646,0.0048361851244744245,0.4222222222222222,0.049690399499995326,0.9782916853261681,0.0024994378342853146,0.6421009212896502,0.050034314811015605
zero_shot,GPT-5-Mini,Independent,5,3.0,0.0,61.2,13.442470011125188,0.0,0.0,117.8,13.442470011125188,0.048681247658185406,0.011838151001561246,1.0,0.0,0.09265021279043942,0.021325232557968848,0.6581005586592179,0.075097597827515,0.6637362637362638,0.07385972533585267,0.8290502793296088,0.03754879891375749,0.34189944134078215,0.075097597827515,0.0,0.0,1.0,0.0,0.1787151332316107,0.03158835046619803
zero_shot,GPT-5-Mini,Minimal,5,12.0,1.8708286933869707,6.4,6.6558245169174945,32.0,1.8708286933869707,131.6,6.6558245169174945,0.7057706766917293,0.16292861280545726,0.2727272727272727,0.04251883394061297,0.38462416024475765,0.03995647711903833,0.9536231884057971,0.04823061244143114,0.7890109890109891,0.030739781825712867,0.613175230566535,0.01881921831398112,0.0463768115942029,0.04823061244143112,0.7272727272727273,0.04251883394061296,0.8043681282071626,0.00700952567467491,0.33701045462186113,0.0798656921733008
zero_shot,GPT-5-Mini,Problem-oriented,5,57.0,6.670832032063167,4.4,1.816590212458495,35.0,6.670832032063167,85.6,1.816590212458495,0.9291263067578857,0.027105967874824412,0.6195652173913043,0.07250904382677353,0.7413398426740907,0.049970285132372,0.9511111111111111,0.020184335693983264,0.7835164835164836,0.03400384274014462,0.7853381642512077,0.03360664312643889,0.048888888888888885,0.020184335693983278,0.3804347826086957,0.07250904382677355,0.7117079365079365,0.04018329382398513,0.6045613699447763,0.057296293345079394
zero_shot,GPT-5-Mini,Unambiguous,5,37.4,4.09878030638384,21.4,1.140175425099138,32.6,4.09878030638384,90.6,1.140175425099138,0.6345090445492516,0.03824713445878065,0.5342857142857144,0.05855400437691201,0.5797869461076234,0.050630826042309764,0.8089285714285713,0.01018013772409945,0.7032967032967032,0.028284698189524716,0.6716071428571428,0.03392504680940633,0.19107142857142856,0.010180137724099442,0.46571428571428575,0.05855400437691199,0.7359109393321672,0.02631134608314954,0.3565327219895077,0.0662717120084959
zero_shot,GPT-5-Mini,Uniform,5,0.0,0.0,0.0,0.0,3.0,0.0,179.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9835164835164834,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.9835164835164834,0.0,,
zero_shot,GPT-5-Mini,Unique,5,2.8,1.0954451150103321,5.6,2.701851217221259,1.2,1.0954451150103321,172.4,2.701851217221259,0.3782828282828283,0.23119786727226035,0.7,0.27386127875258304,0.47205128205128205,0.2135922060990192,0.9685393258426966,0.015178939422591334,0.9626373626373625,0.017548043321616844,0.8342696629213483,0.13930007237204953,0.03146067415730337,0.015178939422591343,0.3,0.27386127875258304,0.9930960576735728,0.006339875320741572,0.48857068124773334,0.22271589981951007
zero_shot,GPT-5-Mini,Well-formed,5,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,0.0,0.0,,,1.0,0.0,,
zero_shot,Gemini-3.1-Pro-Preview,Atomic,5,10.0,0.0,5.8,0.4472135954999579,4.0,0.0,162.2,0.4472135954999579,0.6333333333333333,0.01863389981249823,0.7142857142857143,0.0,0.6712643678160919,0.010280772310343897,0.9654761904761905,0.0026619856874997403,0.9461538461538461,0.0024572175576920677,0.8398809523809524,0.0013309928437498701,0.034523809523809526,0.0026619856874997494,0.2857142857142857,0.0,0.9759324724045884,6.452833063991881e-05,0.6435041852471184,0.011060523418063736
zero_shot,Gemini-3.1-Pro-Preview,Complete,5,0.0,0.0,37.2,5.718391382198319,1.0,0.0,143.8,5.718391382198319,0.0,0.0,0.0,0.0,0.0,0.0,0.794475138121547,0.031593322553581854,0.7901098901098901,0.03141973286922153,0.3972375690607735,0.015796661276790927,0.20552486187845304,0.03159332255358186,1.0,0.0,0.9930853998161153,0.0002697793284166705,-0.037646160982491725,0.0036583944006787334
zero_shot,Gemini-3.1-Pro-Preview,Conceptually sound,5,1.0,0.0,13.2,0.4472135954999579,3.0,0.0,164.8,0.4472135954999579,0.07047619047619047,0.0021295885499997983,0.25,0.0,0.10994152046783626,0.00261528418421028,0.9258426966292135,0.0025124359297750507,0.910989010989011,0.0024572175576920677,0.5879213483146069,0.0012562179648875503,0.07415730337078652,0.0025124359297750446,0.75,0.0,0.9821214713430282,4.782010217064658e-05,0.09616393005893056,0.002690196574872547
zero_shot,Gemini-3.1-Pro-Preview,Conflict-free,5,0.0,0.0,5.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,,,0.0,0.0,0.9725274725274724,0.0,0.9725274725274724,0.0,,,0.027472527472527476,0.0,,,1.0,0.0,,
zero_shot,Gemini-3.1-Pro-Preview,Estimatable,5,11.4,0.5477225575051661,10.0,0.0,47.6,0.5477225575051661,113.0,0.0,0.5324675324675325,0.011855466612665897,0.19322033898305085,0.009283433178053668,0.28351851851851856,0.011664461872795183,0.9186991869918699,0.0,0.6835164835164835,0.003009464601676726,0.5559597629874604,0.00464171658902688,0.08130081300813008,0.0,0.8067796610169491,0.0092834331780537,0.7036180124223603,0.0024026649455778145,0.16254215536596733,0.011646970198580148
zero_shot,Gemini-3.1-Pro-Preview,Full sentence,5,6.8,1.6431676725154984,0.6,0.5477225575051661,2.2,1.6431676725154984,172.4,0.5477225575051661,0.9333333333333332,0.060858061945018485,0.7555555555555555,0.18257418583505533,0.819047619047619,0.09563409734217182,0.9965317919075144,0.0031660263439605265,0.9846153846153847,0.006018929203353513,0.876043673731535,0.08970407974554741,0.0034682080924855487,0.0031660263439604974,0.2444444444444444,0.18257418583505536,0.9874922438849156,0.009211884560111032,0.8246194304501568,0.0800895145039346
zero_shot,Gemini-3.1-Pro-Preview,Independent,5,3.0,0.0,90.6,8.763560920082657,0.0,0.0,88.4,8.763560920082657,0.032285714285714286,0.003129843185743806,1.0,0.0,0.06253766320723134,0.005867801084755712,0.493854748603352,0.0489584408943165,0.5021978021978022,0.0481514336268278,0.746927374301676,0.024479220447158237,0.5061452513966481,0.048958440894316536,0.0,0.0,1.0,0.0,0.1262712888651366,0.012379454475181826
zero_shot,Gemini-3.1-Pro-Preview,Minimal,5,10.2,3.5637059362410923,1.2,0.4472135954999579,33.8,3.5637059362410923,136.8,0.4472135954999579,0.886969696969697,0.04826358128275308,0.23181818181818184,0.08099331673275209,0.3629773616214294,0.10459481501954916,0.9913043478260869,0.0032406782282605297,0.8076923076923077,0.02018810227568558,0.6115612648221344,0.04083268782482983,0.008695652173913044,0.003240678228260565,0.7681818181818182,0.08099331673275213,0.8021505687958627,0.01693729776102659,0.3887859936901547,0.08757155325995189
zero_shot,Gemini-3.1-Pro-Preview,Problem-oriented,5,45.4,0.8944271909999159,3.4,0.8944271909999159,46.6,0.8944271909999159,86.6,0.8944271909999159,0.9307692307692308,0.015050457540863964,0.49347826086956526,0.009722034684781713,0.6448412698412699,0.004436642812499567,0.9622222222222222,0.00993807989999908,0.7252747252747253,0.0,0.7278502415458938,0.0001080226076086959,0.03777777777777778,0.009938079899999064,0.5065217391304349,0.009722034684781713,0.6501722158438576,0.0020537937795635365,0.5144992809193955,0.005919680805037399
zero_shot,Gemini-3.1-Pro-Preview,Unambiguous,5,33.0,1.7320508075688772,14.6,1.6733200530681511,37.0,1.7320508075688772,97.4,1.6733200530681511,0.6935283687943262,0.0285682538143251,0.4714285714285714,0.024743582965269684,0.5610875595601261,0.02429487659614134,0.8696428571428572,0.014940357616679906,0.7164835164835164,0.014327917374071741,0.6705357142857142,0.015516202854448895,0.13035714285714287,0.014940357616679913,0.5285714285714286,0.024743582965269684,0.7247534600913081,0.010342661816810246,0.3776788309310922,0.033719083802994015
zero_shot,Gemini-3.1-Pro-Preview,Uniform,5,3.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
zero_shot,Gemini-3.1-Pro-Preview,Unique,5,4.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
zero_shot,Gemini-3.1-Pro-Preview,Well-formed,5,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,0.0,0.0,,,1.0,0.0,,
